model,fold,test_year,base_seed,arm,window,models_in_arm,unique_fits_executed_when_reached,identical_fits_reused_when_reached,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
cnn,fold_3,2024,42,Regime-All,20,3,3,0,10.962365900006262,0.678244500013534,36051,244,22.213762093286714,16.821117849916728,1.987629075286584,0.7455428465567311,0.5286885245901639,0.5438791304933037,0.1298792823981041,1.0,244,0,0,22,105,10,107,0.8688524590163934
cnn,fold_3,2024,42,Regime-SHAP,20,3,2,1,10.816339800003334,0.6543831000162754,23187,244,22.33194709380629,17.324028018967063,2.025131321516748,0.7428280413665262,0.5,0.5092536509859344,0.0207163799655115,1.0,244,0,0,36,91,31,86,0.7254098360655737
cnn,fold_3,2024,42,Regime-Spearman,20,3,2,1,10.695678200005204,0.6781695000099717,23187,244,23.007479716499915,18.22365036063509,2.139576280817685,0.7270340177159851,0.5040983606557377,0.5195840904502322,0.0595882565999504,1.0,244,0,0,18,109,12,105,0.8770491803278688
cnn,fold_3,2024,456,Global-All,20,1,1,0,6.30724769999506,0.2373531999910483,12017,244,26.92289650835353,23.81070189057807,2.770990350025838,0.626221776620906,0.4795081967213114,0.4989905108015344,-0.0065127192892501,1.0,244,0,0,3,124,3,114,0.9754098360655736
cnn,fold_3,2024,456,Global3-All,20,3,3,0,19.40416310001456,0.6776816999918083,36051,244,21.293722373151105,17.04234736656559,2.012188424245446,0.7661843336752356,0.5204918032786885,0.5346591291473182,0.0955030023602429,1.0,244,0,0,24,103,14,103,0.8442622950819673
cnn,fold_3,2024,456,Global-SHAP,20,1,0,1,6.30724769999506,0.2373531999910483,12017,244,26.92289650835353,23.81070189057807,2.770990350025838,0.626221776620906,0.4795081967213114,0.4989905108015344,-0.0065127192892501,1.0,244,0,0,3,124,3,114,0.9754098360655736
cnn,fold_3,2024,456,Global-Spearman,20,1,0,1,6.30724769999506,0.2373531999910483,12017,244,26.92289650835353,23.81070189057807,2.770990350025838,0.626221776620906,0.4795081967213114,0.4989905108015344,-0.0065127192892501,1.0,244,0,0,3,124,3,114,0.9754098360655736
cnn,fold_3,2024,456,Regime-All,20,3,3,0,11.65931279999495,0.7187698999914574,36051,244,17.796178544777653,13.29318610631053,1.556170389080506,0.8366858027863556,0.5573770491803278,0.5653812504206205,0.141580690226222,1.0,244,0,0,47,80,28,89,0.6926229508196722
cnn,fold_3,2024,456,Regime-SHAP,20,3,2,1,11.354563499990036,0.704028299995116,23187,244,18.255754166579923,14.096848427477443,1.6400337475746227,0.8281419065135525,0.5245901639344263,0.5291742378356552,0.0597818525813566,1.0,244,0,0,53,74,42,75,0.610655737704918
cnn,fold_3,2024,456,Regime-Spearman,20,3,2,1,11.075150899981963,0.7005323999910615,23187,244,16.849628454809118,13.094323863650937,1.5093597476210443,0.8535966246485968,0.5491803278688525,0.5507773066828185,0.1017465234493543,1.0,244,0,0,65,62,48,69,0.5368852459016393
cnn,fold_3,2024,789,Global-All,20,1,1,0,6.4385273999942,0.2249562999932095,12017,244,22.36927881652032,18.721641511448123,2.200875711452724,0.7419675076384509,0.5081967213114754,0.524867083922202,0.0850334093615905,1.0,244,0,0,15,112,8,109,0.9057377049180328
cnn,fold_3,2024,789,Global3-All,20,3,3,0,19.023282099995413,0.676943400001619,36051,244,24.157998762963267,20.156109486499144,2.374431648561516,0.6990513903528361,0.5040983606557377,0.5205935796486978,0.0690938940231987,1.0,244,0,0,15,112,9,108,0.9016393442622952
cnn,fold_3,2024,789,Global-SHAP,20,1,0,1,6.4385273999942,0.2249562999932095,12017,244,22.36927881652032,18.721641511448123,2.200875711452724,0.7419675076384509,0.5081967213114754,0.524867083922202,0.0850334093615905,1.0,244,0,0,15,112,8,109,0.9057377049180328
cnn,fold_3,2024,789,Global-Spearman,20,1,0,1,6.4385273999942,0.2249562999932095,12017,244,22.36927881652032,18.721641511448123,2.200875711452724,0.7419675076384509,0.5081967213114754,0.524867083922202,0.0850334093615905,1.0,244,0,0,15,112,8,109,0.9057377049180328
cnn,fold_3,2024,789,Regime-All,20,3,3,0,11.03651040000841,0.6741643999994267,36051,244,17.132674517525896,14.549546643603067,1.697284336137763,0.8486366397125541,0.4959016393442623,0.5096910963052695,0.0261548730880943,1.0,244,0,0,22,105,18,99,0.8360655737704918
cnn,fold_3,2024,789,Regime-SHAP,20,3,2,1,10.720378800004257,0.6542498999915551,23187,244,20.790426363997817,17.720677000342842,2.061537186250098,0.777106592541284,0.4959016393442623,0.5066626287098728,0.0156386741251792,1.0,244,0,0,31,96,27,90,0.7622950819672131
cnn,fold_3,2024,789,Regime-Spearman,20,3,2,1,10.823604799996248,0.6916565999999875,23187,244,27.31677212197009,22.08236307735326,2.512297570721014,0.6152052027163746,0.4959016393442623,0.4999327007201023,-0.0001371657677146,1.0,244,0,0,51,76,47,70,0.5983606557377049
cnn,fold_4,2025,123,Global-All,20,1,1,0,6.659562700006063,0.2275945000001229,12017,234,29.172591467136694,22.307324020067863,2.8918983946207506,0.6714747696964265,0.5641025641025641,0.5666666666666667,0.1359420581023188,1.0,234,0,0,56,64,38,76,0.5982905982905983
cnn,fold_4,2025,123,Global3-All,20,3,3,0,20.408015099994373,0.6697115000133635,36051,234,23.54791878466585,18.60997236784368,2.399572199664777,0.7859457936058203,0.5256410256410257,0.5293859649122807,0.0614024189076443,1.0,234,0,0,46,74,37,77,0.6452991452991453
cnn,fold_4,2025,123,Global-SHAP,20,1,0,1,6.659562700006063,0.2275945000001229,12017,234,29.172591467136694,22.307324020067863,2.8918983946207506,0.6714747696964265,0.5641025641025641,0.5666666666666667,0.1359420581023188,1.0,234,0,0,56,64,38,76,0.5982905982905983
cnn,fold_4,2025,123,Global-Spearman,20,1,0,1,6.659562700006063,0.2275945000001229,12017,234,29.172591467136694,22.307324020067863,2.8918983946207506,0.6714747696964265,0.5641025641025641,0.5666666666666667,0.1359420581023188,1.0,234,0,0,56,64,38,76,0.5982905982905983
cnn,fold_4,2025,123,Regime-All,20,3,3,0,11.569492399998126,0.7072114999900805,36051,234,30.456928859055672,23.95209970475774,3.060232702484757,0.6419110449229306,0.5085470085470085,0.5151315789473684,0.0352397834842378,1.0,234,0,0,31,89,26,88,0.7564102564102564
cnn,fold_4,2025,123,Regime-SHAP,20,3,2,1,11.03061080002226,0.7080794999928912,23187,234,49.53640759871932,36.788172184728175,4.707863550703256,0.0527432157497168,0.4957264957264957,0.5039473684210526,0.0102826593207577,1.0,234,0,0,22,98,20,94,0.8205128205128205
cnn,fold_4,2025,123,Regime-Spearman,20,3,2,1,11.079983500007074,0.6860843000031309,23187,234,33.242964183684606,25.23904010735008,3.198372328786904,0.5734026125861114,0.5085470085470085,0.5138157894736842,0.030288811586846,1.0,234,0,0,37,83,32,82,0.7051282051282052
cnn,fold_4,2025,2025,Global-All,20,1,1,0,6.767563200002769,0.2358554000093136,12017,234,29.953481427154884,23.522087382445,3.062747613790428,0.6536514916756951,0.5427350427350427,0.55,0.1210688496072652,1.0,234,0,0,32,88,19,95,0.782051282051282
cnn,fold_4,2025,2025,Global3-All,20,3,3,0,20.54371989998617,0.6694083000038518,36051,234,25.31378534198697,19.97462605852857,2.600618131514058,0.7526380510356162,0.5256410256410257,0.5291666666666667,0.0606257669334194,1.0,234,0,0,47,73,38,76,0.6367521367521367
cnn,fold_4,2025,2025,Global-SHAP,20,1,0,1,6.767563200002769,0.2358554000093136,12017,234,29.953481427154884,23.522087382445,3.062747613790428,0.6536514916756951,0.5427350427350427,0.55,0.1210688496072652,1.0,234,0,0,32,88,19,95,0.782051282051282
cnn,fold_4,2025,2025,Global-Spearman,20,1,0,1,6.767563200002769,0.2358554000093136,12017,234,29.953481427154884,23.522087382445,3.062747613790428,0.6536514916756951,0.5427350427350427,0.55,0.1210688496072652,1.0,234,0,0,32,88,19,95,0.782051282051282
cnn,fold_4,2025,2025,Regime-All,20,3,3,0,11.8780918999837,0.6683097000059206,36051,234,27.678777751731356,21.991583518258548,2.8435556931643133,0.7042583272142623,0.4914529914529914,0.4982456140350877,-0.0041360933156607,1.0,234,0,0,28,92,27,87,0.7649572649572649
cnn,fold_4,2025,2025,Regime-SHAP,20,3,2,1,11.450083500007167,0.7523216000117827,23187,234,25.834884928048435,20.220805775813584,2.5914459757381825,0.7423490364256821,0.5170940170940171,0.5219298245614035,0.0473188121141386,1.0,234,0,0,40,80,33,81,0.688034188034188
cnn,fold_4,2025,2025,Regime-Spearman,20,3,2,1,11.420054900008836,0.6810217000020202,23187,234,21.956264364641168,17.56122710093986,2.251502309244089,0.8139046118206006,0.5213675213675214,0.5278508771929824,0.0644824591909279,1.0,234,0,0,33,87,25,89,0.7521367521367521
cnn,fold_4,2025,42,Global-All,20,1,1,0,6.783401100008632,0.2435402999981306,12017,234,24.25630557583366,19.12544245016373,2.46705356539782,0.7728733902846073,0.4871794871794871,0.4929824561403508,-0.0157377895072926,1.0,234,0,0,32,88,32,82,0.7264957264957265
cnn,fold_4,2025,42,Global3-All,20,3,3,0,20.428214200001094,0.7022522000042954,36051,234,25.57319426082466,20.075471983705565,2.573804131997041,0.7475422755433818,0.4914529914529914,0.4914473684210526,-0.0170996392014192,1.0,234,0,0,59,61,58,56,0.5
cnn,fold_4,2025,42,Global-SHAP,20,1,0,1,6.783401100008632,0.2435402999981306,12017,234,24.25630557583366,19.12544245016373,2.46705356539782,0.7728733902846073,0.4871794871794871,0.4929824561403508,-0.0157377895072926,1.0,234,0,0,32,88,32,82,0.7264957264957265
cnn,fold_4,2025,42,Global-Spearman,20,1,0,1,6.783401100008632,0.2435402999981306,12017,234,24.25630557583366,19.12544245016373,2.46705356539782,0.7728733902846073,0.4871794871794871,0.4929824561403508,-0.0157377895072926,1.0,234,0,0,32,88,32,82,0.7264957264957265
cnn,fold_4,2025,42,Regime-All,20,3,3,0,11.51380080000672,0.7190932000085013,36051,234,22.01695107037336,16.31310633038354,2.0708061325911435,0.8128744617543818,0.5085470085470085,0.5092105263157894,0.0184392582554902,1.0,234,0,0,58,62,53,61,0.5256410256410257
cnn,fold_4,2025,42,Regime-SHAP,20,3,2,1,11.241347900009714,0.6778500999935204,23187,234,20.202038830244494,15.616712325301952,2.0146286415376315,0.8424533724487987,0.5085470085470085,0.5114035087719299,0.0233842168877467,1.0,234,0,0,48,72,43,71,0.6111111111111112
cnn,fold_4,2025,42,Regime-Spearman,20,3,2,1,11.06008809999912,0.6920166999916546,23187,234,23.611593300148243,18.80926146061504,2.418085499505498,0.784786606183476,0.4786324786324786,0.4839912280701754,-0.035247032700435,1.0,234,0,0,33,87,35,79,0.7094017094017094
cnn,fold_4,2025,456,Global-All,20,1,1,0,6.703550600010203,0.2140465999982552,12017,234,24.328513065383586,19.73064348942195,2.516470068631312,0.7715191318784572,0.5427350427350427,0.5442982456140351,0.0892083097882237,1.0,234,0,0,58,62,45,69,0.5598290598290598
cnn,fold_4,2025,456,Global3-All,20,3,3,0,20.12481469998602,0.6894355999975232,36051,234,21.696997715433724,17.10715831221511,2.2147437441742306,0.8182736120315809,0.5042735042735043,0.5083333333333333,0.0175625043328552,1.0,234,0,0,42,78,38,76,0.6581196581196581
cnn,fold_4,2025,456,Global-SHAP,20,1,0,1,6.703550600010203,0.2140465999982552,12017,234,24.328513065383586,19.73064348942195,2.516470068631312,0.7715191318784572,0.5427350427350427,0.5442982456140351,0.0892083097882237,1.0,234,0,0,58,62,45,69,0.5598290598290598
cnn,fold_4,2025,456,Global-Spearman,20,1,0,1,6.703550600010203,0.2140465999982552,12017,234,24.328513065383586,19.73064348942195,2.516470068631312,0.7715191318784572,0.5427350427350427,0.5442982456140351,0.0892083097882237,1.0,234,0,0,58,62,45,69,0.5598290598290598
cnn,fold_4,2025,456,Regime-All,20,3,3,0,11.3790166000108,0.683548700006213,36051,234,23.616423440661997,19.062388970678704,2.449471129348615,0.7846985462847724,0.4786324786324786,0.4835526315789473,-0.03562424833629,1.0,234,0,0,35,85,37,77,0.6923076923076923
cnn,fold_4,2025,456,Regime-SHAP,20,3,2,1,11.488730299999588,0.6706498999847099,23187,234,27.06592434936407,21.399664303395188,2.755449626178629,0.7172097477839237,0.5128205128205128,0.5210526315789473,0.0548408497107081,1.0,234,0,0,24,96,18,96,0.8205128205128205
cnn,fold_4,2025,456,Regime-Spearman,20,3,2,1,11.856385599981875,0.6859847999876365,23187,234,28.951884338376367,22.806306694614847,2.8775413801081355,0.6764269234282687,0.4914529914529914,0.4969298245614035,-0.0067895438954584,1.0,234,0,0,34,86,33,81,0.7136752136752137
cnn,fold_4,2025,789,Global-All,20,1,1,0,7.006328699993901,0.2579625999933341,12017,234,24.31508537129041,19.339823705966676,2.494454432278196,0.7717712742546651,0.5256410256410257,0.5300438596491228,0.0639195310456749,1.0,234,0,0,43,77,34,80,0.6709401709401709
cnn,fold_4,2025,789,Global3-All,20,3,3,0,20.52177330001723,0.6919749000226147,36051,234,29.369386684197952,23.16220540922594,2.993165470541217,0.6670274265447083,0.5555555555555556,0.5589912280701754,0.1223151911564045,1.0,234,0,0,51,69,35,79,0.6324786324786325
cnn,fold_4,2025,789,Global-SHAP,20,1,0,1,7.006328699993901,0.2579625999933341,12017,234,24.31508537129041,19.339823705966676,2.494454432278196,0.7717712742546651,0.5256410256410257,0.5300438596491228,0.0639195310456749,1.0,234,0,0,43,77,34,80,0.6709401709401709
cnn,fold_4,2025,789,Global-Spearman,20,1,0,1,7.006328699993901,0.2579625999933341,12017,234,24.31508537129041,19.339823705966676,2.494454432278196,0.7717712742546651,0.5256410256410257,0.5300438596491228,0.0639195310456749,1.0,234,0,0,43,77,34,80,0.6709401709401709
cnn,fold_4,2025,789,Regime-All,20,3,3,0,11.268718600011198,0.720777900001849,36051,234,18.54753813574185,14.856089859790798,1.898441694856214,0.867202085909213,0.5085470085470085,0.5109649122807017,0.0223207613073676,1.0,234,0,0,50,70,45,69,0.594017094017094
cnn,fold_4,2025,789,Regime-SHAP,20,3,2,1,11.109570999993592,0.6954666999954497,23187,234,32.58662839330113,24.155714078413137,3.0636702741866686,0.5900814571939136,0.5170940170940171,0.5219298245614035,0.0473188121141386,1.0,234,0,0,40,80,33,81,0.688034188034188
cnn,fold_4,2025,789,Regime-Spearman,20,3,2,1,11.313747399995918,0.6842269999906421,23187,234,20.64586572979001,16.16479112953203,2.0854598479380293,0.8354549184666972,0.5384615384615384,0.5399122807017543,0.0802955068546966,1.0,234,0,0,58,62,46,68,0.5555555555555556
lstm,fold_1,2022,123,Global-All,5,1,1,0,6.260026200005086,0.4431570000015199,9041,241,10.252861830580317,7.987819438673147,0.8134882686004028,0.787783455926206,0.5833333333333334,0.6003091841753917,0.2085033760148754,1.0,240,1,0,81,26,74,59,0.3541666666666667
lstm,fold_1,2022,123,Global3-All,5,3,3,0,18.71931559999939,1.2717843999998877,27123,241,10.143903001726706,7.848429806572103,0.7999976542225942,0.7922700083167111,0.55,0.5574450144051718,0.1151167483772898,1.0,240,1,0,67,40,68,65,0.4375
lstm,fold_1,2022,123,Global-SHAP,5,1,0,1,6.260026200005086,0.4431570000015199,9041,241,10.252861830580317,7.987819438673147,0.8134882686004028,0.787783455926206,0.5833333333333334,0.6003091841753917,0.2085033760148754,1.0,240,1,0,81,26,74,59,0.3541666666666667
lstm,fold_1,2022,123,Global-Spearman,5,1,0,1,6.260026200005086,0.4431570000015199,9041,241,10.252861830580317,7.987819438673147,0.8134882686004028,0.787783455926206,0.5833333333333334,0.6003091841753917,0.2085033760148754,1.0,240,1,0,81,26,74,59,0.3541666666666667
lstm,fold_1,2022,123,Regime-All,5,3,3,0,11.75852939998731,1.172820799984038,27123,241,16.550289685697184,13.181596230906573,1.3434695032873971,0.4470317094215598,0.5458333333333333,0.5198861640081512,0.0451640496287879,1.0,240,1,0,30,77,32,101,0.7416666666666667
lstm,fold_1,2022,123,Regime-SHAP,5,3,2,1,11.430567600007636,1.1027966999827186,18547,241,17.50278788055774,14.066033580510949,1.432745057351845,0.3815515757714862,0.5333333333333333,0.5086079685194294,0.0192562924198828,1.0,240,1,0,30,77,35,98,0.7291666666666666
lstm,fold_1,2022,123,Regime-Spearman,5,3,2,1,11.528038400007064,1.2410555999958888,18547,241,55.87051899267288,36.3684935563234,3.658622907607132,-5.301652338317033,0.4791666666666667,0.4935352399690815,-0.0133363499697517,1.0,240,1,0,67,40,85,48,0.3666666666666666
lstm,fold_1,2022,2025,Global-All,5,1,1,0,6.404652199998964,0.3548242000106256,9041,241,10.85306395755348,8.503066194720285,0.8659985578294245,0.7622099090941674,0.55,0.5729744923055302,0.1589447766991238,1.0,240,1,0,84,23,85,48,0.2958333333333333
lstm,fold_1,2022,2025,Global3-All,5,3,3,0,18.813080700012502,1.2289545999810798,27123,241,10.784850854420544,8.578369460053132,0.8741661418421156,0.7651896070409292,0.5208333333333334,0.5420912093317405,0.0906085550811585,1.0,240,1,0,79,28,87,46,0.3083333333333333
lstm,fold_1,2022,2025,Global-SHAP,5,1,0,1,6.404652199998964,0.3548242000106256,9041,241,10.85306395755348,8.503066194720285,0.8659985578294245,0.7622099090941674,0.55,0.5729744923055302,0.1589447766991238,1.0,240,1,0,84,23,85,48,0.2958333333333333
lstm,fold_1,2022,2025,Global-Spearman,5,1,0,1,6.404652199998964,0.3548242000106256,9041,241,10.85306395755348,8.503066194720285,0.8659985578294245,0.7622099090941674,0.55,0.5729744923055302,0.1589447766991238,1.0,240,1,0,84,23,85,48,0.2958333333333333
lstm,fold_1,2022,2025,Regime-All,5,3,3,0,12.261301999998976,1.2345787999947788,27123,241,14.587009661399442,12.041291942873436,1.2196882164838925,0.5704422395679665,0.475,0.4733328648724615,-0.0530369547466686,1.0,240,1,0,49,58,68,65,0.5125
lstm,fold_1,2022,2025,Regime-SHAP,5,3,2,1,11.442275199995493,1.1884544000058668,18547,241,23.26486843491993,19.52071296442594,1.9754102416179855,-0.0926730459722007,0.4791666666666667,0.4670437776684703,-0.0671188913544493,1.0,240,1,0,38,69,56,77,0.6083333333333333
lstm,fold_1,2022,2025,Regime-Spearman,5,3,2,1,11.641686200004187,1.248759299996891,18547,241,20.956117292443807,17.575793543673154,1.7754996170857456,0.1134348219582171,0.4833333333333333,0.484505656665027,-0.0308159381334399,1.0,240,1,0,53,54,70,63,0.4875
lstm,fold_1,2022,42,Global-All,5,1,1,0,5.586192199989455,0.4246434999949997,9041,241,12.266725033659252,9.371475356327544,0.9567249453116736,0.6962290152619686,0.5166666666666667,0.5346778160354156,0.0729051775136264,1.0,240,1,0,75,32,84,49,0.3375
lstm,fold_1,2022,42,Global3-All,5,3,3,0,18.146464299992655,1.2591107000043849,27123,241,9.328508916465069,7.222099013150474,0.7357077131016228,0.8243235728949891,0.5166666666666667,0.5328508186353734,0.0682839427579364,1.0,240,1,0,73,34,82,51,0.3541666666666667
lstm,fold_1,2022,42,Global-SHAP,5,1,0,1,5.586192199989455,0.4246434999949997,9041,241,12.266725033659252,9.371475356327544,0.9567249453116736,0.6962290152619686,0.5166666666666667,0.5346778160354156,0.0729051775136264,1.0,240,1,0,75,32,84,49,0.3375
lstm,fold_1,2022,42,Global-Spearman,5,1,0,1,5.586192199989455,0.4246434999949997,9041,241,12.266725033659252,9.371475356327544,0.9567249453116736,0.6962290152619686,0.5166666666666667,0.5346778160354156,0.0729051775136264,1.0,240,1,0,75,32,84,49,0.3375
lstm,fold_1,2022,42,Regime-All,5,3,3,0,11.542642000000342,1.2796741999918595,27123,241,15.6069027674297,12.284024184096396,1.257801927545783,0.5082747864436035,0.5333333333333333,0.5095214672194505,0.0211004213942831,1.0,240,1,0,31,76,36,97,0.7208333333333333
lstm,fold_1,2022,42,Regime-SHAP,5,3,2,1,11.383338999992702,1.2248167999932775,18547,241,10.0132479033846,8.152129668556316,0.8304570094301509,0.7975867374657655,0.5458333333333333,0.5354156419085095,0.0718664115679755,1.0,240,1,0,47,60,49,84,0.6
lstm,fold_1,2022,42,Regime-Spearman,5,3,2,1,11.318868299989845,1.2629898000013782,18547,241,10.3409485260195,7.979786939700114,0.8138296427509328,0.7841213065475454,0.5333333333333333,0.5277914412198721,0.0555828824397442,1.0,240,1,0,51,56,56,77,0.5541666666666667
lstm,fold_1,2022,456,Global-All,5,1,1,0,6.403289100009715,0.4266642999864416,9041,241,11.472764840774548,8.626180229285941,0.8813568297490245,0.7342794076052965,0.55,0.5373480430047081,0.0765247157040023,1.0,240,1,0,45,62,46,87,0.6208333333333333
lstm,fold_1,2022,456,Global3-All,5,3,3,0,18.72509350000473,1.111014599984628,27123,241,10.626346847657064,8.40351924686511,0.8568966599419019,0.7720408636637801,0.525,0.5248401377274963,0.0493896033816286,1.0,240,1,0,56,51,63,70,0.5041666666666667
lstm,fold_1,2022,456,Global-SHAP,5,1,0,1,6.403289100009715,0.4266642999864416,9041,241,11.472764840774548,8.626180229285941,0.8813568297490245,0.7342794076052965,0.55,0.5373480430047081,0.0765247157040023,1.0,240,1,0,45,62,46,87,0.6208333333333333
lstm,fold_1,2022,456,Global-Spearman,5,1,0,1,6.403289100009715,0.4266642999864416,9041,241,11.472764840774548,8.626180229285941,0.8813568297490245,0.7342794076052965,0.55,0.5373480430047081,0.0765247157040023,1.0,240,1,0,45,62,46,87,0.6208333333333333
lstm,fold_1,2022,456,Regime-All,5,3,3,0,11.833772399986628,1.2110971000074642,27123,241,12.954762784887302,10.69689666253402,1.0874311109232104,0.6611964452940473,0.4708333333333333,0.4659194715761365,-0.0679964134915433,1.0,240,1,0,45,62,65,68,0.5416666666666666
lstm,fold_1,2022,456,Regime-SHAP,5,3,2,1,11.566665199992713,1.1771424999897135,18547,241,15.700203259148036,12.811702163545926,1.3108825199060186,0.5023779934129295,0.4958333333333333,0.485735366453517,-0.0288503518611313,1.0,240,1,0,42,65,56,77,0.5916666666666667
lstm,fold_1,2022,456,Regime-Spearman,5,3,2,1,11.826657100013108,1.1737998000025982,18547,241,12.122173717876466,9.500170128671952,0.9682383411591704,0.7033461185430738,0.4833333333333333,0.4863326540650692,-0.0272201685317898,1.0,240,1,0,55,52,72,61,0.4708333333333333
lstm,fold_1,2022,789,Global-All,5,1,1,0,6.5450806000008015,0.3528662000026088,9041,241,15.236144700302876,11.290601180796797,1.1506238383713487,0.531360160712111,0.5083333333333333,0.5298995151429977,0.0646088759160199,1.0,240,1,0,78,29,89,44,0.3041666666666666
lstm,fold_1,2022,789,Global3-All,5,3,3,0,19.467174399993382,1.3210026000015205,27123,241,10.231047675865993,8.091511690863934,0.8243346610320971,0.7886855259801869,0.5375,0.547080317616471,0.0949342822363158,1.0,240,1,0,68,39,72,61,0.4166666666666667
lstm,fold_1,2022,789,Global-SHAP,5,1,0,1,6.5450806000008015,0.3528662000026088,9041,241,15.236144700302876,11.290601180796797,1.1506238383713487,0.531360160712111,0.5083333333333333,0.5298995151429977,0.0646088759160199,1.0,240,1,0,78,29,89,44,0.3041666666666666
lstm,fold_1,2022,789,Global-Spearman,5,1,0,1,6.5450806000008015,0.3528662000026088,9041,241,15.236144700302876,11.290601180796797,1.1506238383713487,0.531360160712111,0.5083333333333333,0.5298995151429977,0.0646088759160199,1.0,240,1,0,78,29,89,44,0.3041666666666666
