regime,feature,consensus_normalized_rank,normalized_rank_std,contributing_cells,consensus_rank
bull,Body_to_Range_D,0.33884297520661155,0.19539818871961803,3,31
bull,Close_D_lag2,0.33884297520661155,0.10020128638828216,3,32
bull,Close_Position_M,0.34710743801652894,0.5089862509144735,3,33
bull,Open_M,0.34710743801652894,0.28961017302372283,3,34
bull,Open_W,0.34710743801652894,0.05959588885064446,3,35
bull,SMA_60,0.3498622589531681,0.42754785436354575,3,36
bull,Close_W,0.35537190082644626,0.16590793305689858,3,37
bull,ROC_60,0.3595041322314049,0.15702479338842973,3,38
bull,Return_60D,0.3595041322314049,0.15702479338842973,3,39
bull,Close_D_lag10,0.3677685950413223,0.17575347370360941,3,40
bull,Volume_Ratio_20,0.3884297520661157,0.1234147481245296,3,41
bull,Close_D_lag5,0.393939393939394,0.023857449140067162,3,42
bull,Change_pct_W,0.4022038567493113,0.47636103638674654,3,43
bull,Low_W,0.4049586776859504,0.1576759010606522,3,44
bull,Spread_D,0.4104683195592287,0.3640430983496357,3,45
bull,Close_W_lag1,0.4132231404958677,0.029797944425322263,3,46
bull,Close_D_lag20,0.4214876033057851,0.4149550482853948,3,47
bull,Volume_D_lag20,0.42975206611570255,0.3812417386668031,3,48
bull,Down_Ratio_10,0.43388429752066116,0.28244640480388533,3,49
bull,Up_Ratio_10,0.43388429752066116,0.28244640480388533,3,50
bull,Body_M,0.4380165289256199,0.4113386782571172,3,51
bull,Close_D_lag3,0.4393939393939394,0.1199296669478801,3,52
bull,Volatility_60,0.47382920110192833,0.4178528524570473,3,53
bull,ROC_20,0.4862258953168044,0.4028731364957455,3,54
bull,Return_20D,0.4862258953168044,0.4028731364957455,3,55
bull,VMD_IMF_2,0.4958677685950413,0.29417308645549894,3,56
bull,Volume_D_lag2,0.5013774104683195,0.07498984897419395,3,57
bull,High_M,0.5041322314049587,0.3436466592775502,3,58
bull,VMD_IMF_1,0.5041322314049587,0.3124141846518314,3,59
bull,Change_pct_D_lag2,0.509641873278237,0.35894164539243867,3,60
bull,Volume_Change_5D,0.509641873278237,0.3555000089419365,3,61
bull,Volume_D_lag5,0.509641873278237,0.09963163261721832,3,62
bull,Volume_MA_5,0.509641873278237,0.3403848544590297,3,63
bull,Volume_D_lag3,0.5123966942148761,0.39729637493295583,3,64
bull,Direction_lag2,0.5151515151515151,0.11957319236479733,3,65
bull,Change_pct_D_lag10,0.5179063360881543,0.3747670390232276,3,66
bull,Volume_Change_1D,0.5344352617079889,0.19840449124000925,3,67
bull,Close_to_SMA_60,0.5371900826446281,0.3430498773639216,3,68
bull,Close_Position_W,0.5482093663911846,0.049815816308609144,3,69
bull,Ratio_Close_D_to_W,0.5509641873278236,0.13837320501238964,3,70
bull,Spread_W,0.5647382920110192,0.1813166134645106,3,71
bull,ADX_14,0.5702479338842975,0.2439066869979125,3,72
bull,Return_3D,0.5702479338842975,0.2327293857905574,3,73
bull,Momentum_20,0.5730027548209367,0.3946515360902767,3,74
bull,Volume_Change_20D,0.5730027548209367,0.46694824345714103,3,75
bull,Volume_Ratio_5,0.5840220385674931,0.42674835010285234,3,76
bull,Change_pct_M,0.5922865013774105,0.513367737135289,3,77
bull,Return_1D,0.5950413223140495,0.2798957722624149,3,78
bull,Spread_M,0.6005509641873278,0.21745642834011997,3,79
bull,Volume_D,0.6033057851239669,0.29486880619688055,3,80
