fit_id,model,fold,test_year,base_seed,arm,scope,regime,fit_seed,features,feature_hash,training_sequences,fit_seconds,inference_seconds,trainable_parameters
37fce905d68fcc1e92bf,pit_cmm_lstm,fold_3,2024,456,Regime-SHAP-Numeric,regime,bear,518123612,80,3034bb44ef0fa18ea49b08e084cf6672fd5fcb2627e8c5fb230ab20b267caba1,405,7.819033299994771,0.92042580000998,6606
498e6f383fad4cd3c4f4,pit_cmm_lstm,fold_3,2024,456,Regime-SHAP-Numeric-News,regime,bull,1574850040,38,a076ebcf4d70529ea1d6654ebdf65c2a1c5ef4e9aac6738f5e41bbf8fe0350d5,334,8.01997899998969,0.9015648000058718,3750
e002d16d2afb068a219f,pit_cmm_lstm,fold_3,2024,456,Regime-SHAP-Numeric-News,regime,sideway,376207022,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,468,7.957115000011981,0.9666563000064344,10006
f596e3f5e460a597ed20,pit_cmm_lstm,fold_3,2024,456,Regime-SHAP-Numeric-News,regime,bear,518123612,88,be0ab9371cbac6ff813972092044dcb7cc3434af5ef9cae2b353078f4f11f534,405,7.8647213999938685,0.939593800008879,7150
a8ba1c34f2b28a815a52,pit_cmm_lstm,fold_3,2024,789,Global-Numeric,global,global,789,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,1207,10.726360600005137,0.8925764000014169,9462
8c940f5b968d89cd4410,pit_cmm_lstm,fold_3,2024,789,Global-Numeric-News,global,global,789,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1207,10.597939799990854,0.9350381000112976,10006
5a47747c5dca65ea3498,pit_cmm_lstm,fold_3,2024,789,Regime-SHAP-Numeric,regime,bull,566602380,30,834d1e1f08392962409a468e4fdae8502fe8638e073183aebbdba5131f23b9c5,334,7.765288100010366,0.8866893000085838,3206
c9230294f64af33892f2,pit_cmm_lstm,fold_3,2024,789,Regime-SHAP-Numeric,regime,sideway,1412251680,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,468,8.150969599999371,0.8864075000019511,9462
a9c120e416540177070f,pit_cmm_lstm,fold_3,2024,789,Regime-SHAP-Numeric,regime,bear,1676376697,80,3034bb44ef0fa18ea49b08e084cf6672fd5fcb2627e8c5fb230ab20b267caba1,405,7.786729999992531,0.8863363999989815,6606
3ff1f5127ae264c1ef7d,pit_cmm_lstm,fold_3,2024,789,Regime-SHAP-Numeric-News,regime,bull,566602380,38,a076ebcf4d70529ea1d6654ebdf65c2a1c5ef4e9aac6738f5e41bbf8fe0350d5,334,7.693760699999984,0.929015800007619,3750
f3d19b09c73dbdbdfb83,pit_cmm_lstm,fold_3,2024,789,Regime-SHAP-Numeric-News,regime,sideway,1412251680,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,468,8.472651399992174,0.9116934000048786,10006
7107ca52d160826a4fb2,pit_cmm_lstm,fold_3,2024,789,Regime-SHAP-Numeric-News,regime,bear,1676376697,88,be0ab9371cbac6ff813972092044dcb7cc3434af5ef9cae2b353078f4f11f534,405,7.809162500008824,0.8741308000026038,7150
97df865454f2cf8d88bd,pit_cmm_lstm,fold_4,2025,123,Global-Numeric,global,global,123,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,1451,11.839127800005372,0.9659012000047368,9462
9c4de1881f86e7ef4ea4,pit_cmm_lstm,fold_4,2025,123,Global-Numeric-News,global,global,123,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,12.315659600004436,1.036621000006562,10006
822203b19e9d93ef1cb4,pit_cmm_lstm,fold_4,2025,123,Regime-SHAP-Numeric,regime,bull,288347036,30,834d1e1f08392962409a468e4fdae8502fe8638e073183aebbdba5131f23b9c5,422,8.845707300002687,0.9167713999922852,3206
f1dac72901cc63143574,pit_cmm_lstm,fold_4,2025,123,Regime-SHAP-Numeric,regime,sideway,2046851630,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,559,9.382624400008352,0.9293791000091004,9462
53e9619b338cc5af075d,pit_cmm_lstm,fold_4,2025,123,Regime-SHAP-Numeric,regime,bear,235231008,80,3034bb44ef0fa18ea49b08e084cf6672fd5fcb2627e8c5fb230ab20b267caba1,470,8.863357999987784,1.1044911000062712,6606
cca4e0e6b4ffc42a3398,pit_cmm_lstm,fold_4,2025,123,Regime-SHAP-Numeric-News,regime,bull,288347036,38,a076ebcf4d70529ea1d6654ebdf65c2a1c5ef4e9aac6738f5e41bbf8fe0350d5,422,8.332182600002852,0.967083299998194,3750
92d0b85e49232a6b66f5,pit_cmm_lstm,fold_4,2025,123,Regime-SHAP-Numeric-News,regime,sideway,2046851630,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,559,8.971598999996786,0.9207948999974178,10006
8422ca2b275ae1221c5b,pit_cmm_lstm,fold_4,2025,123,Regime-SHAP-Numeric-News,regime,bear,235231008,88,be0ab9371cbac6ff813972092044dcb7cc3434af5ef9cae2b353078f4f11f534,470,8.277861700000358,0.9492136000044412,7150
4cd2e0d4f610f3aaf3db,pit_cmm_lstm,fold_4,2025,2025,Global-Numeric,global,global,2025,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,1451,11.171871800004736,0.883816300003673,9462
f46e4a4d2ccfb0c9122d,pit_cmm_lstm,fold_4,2025,2025,Global-Numeric-News,global,global,2025,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,10.94478840001102,0.8608583999885013,10006
ee8131080e01671ff4b0,pit_cmm_lstm,fold_4,2025,2025,Regime-SHAP-Numeric,regime,bull,2072905862,30,834d1e1f08392962409a468e4fdae8502fe8638e073183aebbdba5131f23b9c5,422,8.145130999997491,0.8757661999989068,3206
11e5a77c3c581b1428dd,pit_cmm_lstm,fold_4,2025,2025,Regime-SHAP-Numeric,regime,sideway,1719281127,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,559,8.253249900008086,0.8429784000036307,9462
d625288d4bcb4e859a92,pit_cmm_lstm,fold_4,2025,2025,Regime-SHAP-Numeric,regime,bear,926380243,80,3034bb44ef0fa18ea49b08e084cf6672fd5fcb2627e8c5fb230ab20b267caba1,470,8.522979000001214,0.9176123999932316,6606
4c89ccb7a45a902d2b58,pit_cmm_lstm,fold_4,2025,2025,Regime-SHAP-Numeric-News,regime,bull,2072905862,38,a076ebcf4d70529ea1d6654ebdf65c2a1c5ef4e9aac6738f5e41bbf8fe0350d5,422,9.265303899999708,1.2654601999965962,3750
91cc7e5f84f839b85833,pit_cmm_lstm,fold_4,2025,2025,Regime-SHAP-Numeric-News,regime,sideway,1719281127,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,559,9.760968700007652,1.1735574000049382,10006
d60b5fdb2af6d21e31fe,pit_cmm_lstm,fold_4,2025,2025,Regime-SHAP-Numeric-News,regime,bear,926380243,88,be0ab9371cbac6ff813972092044dcb7cc3434af5ef9cae2b353078f4f11f534,470,7.78447430000233,0.8218754999979865,7150
de54f6718adecee857dc,pit_cmm_lstm,fold_4,2025,42,Global-Numeric,global,global,42,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,1451,13.09326890000375,1.1779291999991983,9462
a6ace2675446612a606f,pit_cmm_lstm,fold_4,2025,42,Global-Numeric-News,global,global,42,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,12.605591300001834,0.9694821000011872,10006
5e002e42aeec478ed926,pit_cmm_lstm,fold_4,2025,42,Regime-SHAP-Numeric,regime,bull,233391756,30,834d1e1f08392962409a468e4fdae8502fe8638e073183aebbdba5131f23b9c5,422,9.092902300006244,1.0058898999996018,3206
a77f848d5803a5bea143,pit_cmm_lstm,fold_4,2025,42,Regime-SHAP-Numeric,regime,sideway,1801841624,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,559,9.505683399998816,1.1020816000091145,9462
a8101282dc851ecdc97b,pit_cmm_lstm,fold_4,2025,42,Regime-SHAP-Numeric,regime,bear,1151042323,80,3034bb44ef0fa18ea49b08e084cf6672fd5fcb2627e8c5fb230ab20b267caba1,470,9.767376199990396,1.0060153999947945,6606
f54cc42f4b9604c0f927,pit_cmm_lstm,fold_4,2025,42,Regime-SHAP-Numeric-News,regime,bull,233391756,38,a076ebcf4d70529ea1d6654ebdf65c2a1c5ef4e9aac6738f5e41bbf8fe0350d5,422,9.670599799996126,0.971374199987622,3750
630e32f0b8c8a07178c3,pit_cmm_lstm,fold_4,2025,42,Regime-SHAP-Numeric-News,regime,sideway,1801841624,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,559,8.931141399996704,0.9039027000108036,10006
41d21355eeb3d838f316,pit_cmm_lstm,fold_4,2025,42,Regime-SHAP-Numeric-News,regime,bear,1151042323,88,be0ab9371cbac6ff813972092044dcb7cc3434af5ef9cae2b353078f4f11f534,470,7.970675000004121,0.9060432999976912,7150
12ad26d67e388e335458,pit_cmm_lstm,fold_4,2025,456,Global-Numeric,global,global,456,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,1451,11.277152399998158,1.0050849999970524,9462
7e2d50440ac19292f611,pit_cmm_lstm,fold_4,2025,456,Global-Numeric-News,global,global,456,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,11.150795400011702,0.9526294999959646,10006
0b7e69461be885103161,pit_cmm_lstm,fold_4,2025,456,Regime-SHAP-Numeric,regime,bull,1574850040,30,834d1e1f08392962409a468e4fdae8502fe8638e073183aebbdba5131f23b9c5,422,8.136665600002743,1.0591542999900412,3206
82a13d973680ef38a5a3,pit_cmm_lstm,fold_4,2025,456,Regime-SHAP-Numeric,regime,sideway,376207022,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,559,9.046651700002258,0.8756301999965217,9462
2490725fe424de2be26e,pit_cmm_lstm,fold_4,2025,456,Regime-SHAP-Numeric,regime,bear,518123612,80,3034bb44ef0fa18ea49b08e084cf6672fd5fcb2627e8c5fb230ab20b267caba1,470,8.095621300002676,0.9118847000063396,6606
77410350125ad68a2e79,pit_cmm_lstm,fold_4,2025,456,Regime-SHAP-Numeric-News,regime,bull,1574850040,38,a076ebcf4d70529ea1d6654ebdf65c2a1c5ef4e9aac6738f5e41bbf8fe0350d5,422,8.270468799993978,0.8935955000051763,3750
0796e1bdb2b018a8e593,pit_cmm_lstm,fold_4,2025,456,Regime-SHAP-Numeric-News,regime,sideway,376207022,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,559,8.627777400004561,1.010684199995012,10006
2df2e4ebda97e9a4a524,pit_cmm_lstm,fold_4,2025,456,Regime-SHAP-Numeric-News,regime,bear,518123612,88,be0ab9371cbac6ff813972092044dcb7cc3434af5ef9cae2b353078f4f11f534,470,8.769652399991173,0.9610686999949394,7150
f1803334b2ee575eadef,pit_cmm_lstm,fold_4,2025,789,Global-Numeric,global,global,789,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,1451,10.90653839999868,0.9120255000016186,9462
9bbc14eba8d8f983817d,pit_cmm_lstm,fold_4,2025,789,Global-Numeric-News,global,global,789,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,11.16530249999778,0.8612575000006473,10006
1ac30f8510d883a5afa5,pit_cmm_lstm,fold_4,2025,789,Regime-SHAP-Numeric,regime,bull,566602380,30,834d1e1f08392962409a468e4fdae8502fe8638e073183aebbdba5131f23b9c5,422,8.284372499998426,0.8848106000077678,3206
0048c2b76e6fa320c3d4,pit_cmm_lstm,fold_4,2025,789,Regime-SHAP-Numeric,regime,sideway,1412251680,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,559,8.375774300002377,0.8930602999898838,9462
aee2073cf11ce0745bed,pit_cmm_lstm,fold_4,2025,789,Regime-SHAP-Numeric,regime,bear,1676376697,80,3034bb44ef0fa18ea49b08e084cf6672fd5fcb2627e8c5fb230ab20b267caba1,470,7.981534200007445,0.910786399996141,6606
fdb3cf995510050c6ebc,pit_cmm_lstm,fold_4,2025,789,Regime-SHAP-Numeric-News,regime,bull,566602380,38,a076ebcf4d70529ea1d6654ebdf65c2a1c5ef4e9aac6738f5e41bbf8fe0350d5,422,7.790715200011618,0.9560035000031348,3750
a787c7912c64e0024f87,pit_cmm_lstm,fold_4,2025,789,Regime-SHAP-Numeric-News,regime,sideway,1412251680,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,559,8.721887299994705,0.9756904999958352,10006
3fa8d6ecd6f68359ba28,pit_cmm_lstm,fold_4,2025,789,Regime-SHAP-Numeric-News,regime,bear,1676376697,88,be0ab9371cbac6ff813972092044dcb7cc3434af5ef9cae2b353078f4f11f534,470,8.230631600003107,0.9222443999897224,7150
